matchid,team,match_location,final_points_i,outcome,carries_i,metres_made_i,defenders_beaten_i,clean_breaks_i,offloads_i,passes_i,turnovers_conceded_i,turnovers_won_i,kicks_from_hand_i,kick_metres_i,scrums_won_i,rucks_won_i,lineout_throws_lost_i,lineout_throws_won_i,tackles_i,missed_tackles_i,penalties_conceded_i,scrum_pens_conceded_i,lineout_pens_conceded_i,general_play_pens_conceded_i,free_kicks_conceded_i,ruck_maul_tackle_pen_con_i,red_cards_i,yellow_cards_i,final_points_r,carries_r,metres_made_r,defenders_beaten_r,clean_breaks_r,offloads_r,passes_r,turnovers_conceded_r,turnovers_won_r,kicks_from_hand_r,kick_metres_r,scrums_won_r,rucks_won_r,lineout_throws_lost_r,lineout_throws_won_r,tackles_r,missed_tackles_r,penalties_conceded_r,scrum_pens_conceded_r,lineout_pens_conceded_r,general_play_pens_conceded_r,free_kicks_conceded_r,ruck_maul_tackle_pen_con_r,red_cards_r,yellow_cards_r
268208,Edinburgh Rugby,away,9,loss,100,418,14,2,11,135,13,3,26,1016,6,9,2,15,93,9,6,0,1,1,0,0,0,1,-6,13,174,5,-2,1,37,4,-5,-7,-492,1,6,1,6,-12,-5,-1,0,1,0,0,-3,0,1
268212,Connacht Rugby,away,21,win,129,316,21,2,15,170,7,8,18,750,9,8,3,10,123,21,19,5,1,5,1,4,0,1,4,19,23,0,-2,2,25,-7,1,1,-38,2,4,-1,-5,-39,0,6,0,1,2,-1,1,0,0
268212,Benetton Rugby,home,17,loss,110,293,21,4,13,145,14,7,17,788,7,4,4,15,162,21,13,5,0,3,2,3,0,1,-4,-19,-23,0,2,-2,-25,7,-1,-1,38,-2,-4,1,5,39,0,-6,0,-1,-2,1,-1,0,0
268179,Leinster Rugby,home,29,win,155,562,12,3,13,157,15,3,24,1045,5,5,0,17,111,13,13,3,1,3,1,1,0,0,22,68,292,-1,1,8,28,2,-3,4,-64,1,2,-4,4,-64,1,-1,-2,0,0,-1,-3,0,-1
268179,Ospreys,away,7,loss,87,270,13,2,5,129,13,6,20,1109,4,3,4,13,175,12,14,5,1,3,2,4,0,1,-22,-68,-292,1,-1,-8,-28,-2,3,-4,64,-1,-2,4,-4,64,-1,1,2,0,0,1,3,0,1
268115,Cardiff Rugby,home,19,loss,119,332,7,2,12,163,11,6,22,745,7,5,3,9,115,22,14,1,1,4,1,1,0,1,-10,25,-23,-15,-2,4,66,-3,-2,-2,-108,3,-4,3,-5,-8,15,-2,-2,0,1,-1,-1,0,1
268115,Vodacom Bulls,away,29,win,94,355,22,4,8,97,14,8,24,853,4,9,0,14,123,7,16,3,1,3,2,2,0,0,10,-25,23,15,2,-4,-66,3,2,2,108,-3,4,-3,5,8,-15,2,2,0,-1,1,1,0,-1
268144,Emirates Lions,home,23,win,88,285,16,5,8,119,11,8,20,995,4,7,2,13,147,9,6,2,0,1,0,0,0,0,2,-54,-19,7,4,-15,-50,1,1,2,328,0,-1,1,4,48,-7,-6,-1,0,-1,0,-1,0,0
268144,Munster Rugby,away,21,loss,142,304,9,1,23,169,10,7,18,667,4,8,1,9,99,16,12,3,0,2,0,1,0,0,-2,54,19,-7,-4,15,50,-1,-1,-2,-328,0,1,-1,-4,-48,7,6,1,0,1,0,1,0,0
268224,Emirates Lions,home,37,win,110,468,22,6,15,139,7,8,15,629,5,7,4,11,102,11,14,2,1,2,1,2,0,1,8,19,54,11,0,4,8,-5,1,-3,33,0,-2,3,-5,-23,-11,-3,1,1,-1,1,-2,0,0
268224,Benetton Rugby,away,29,loss,91,414,11,6,11,131,12,7,18,596,5,9,1,16,125,22,17,1,0,3,0,4,0,1,-8,-19,-54,-11,0,-4,-8,5,-1,3,-33,0,2,-3,5,23,11,3,-1,-1,1,-1,2,0,0
268133,Benetton Rugby,home,19,win,70,139,6,2,2,85,11,4,24,722,9,2,1,13,138,16,10,4,0,1,0,0,0,1,1,-34,-110,-10,0,-2,-33,-6,-1,7,125,0,-4,0,4,58,10,-3,3,-2,-3,-1,-5,0,1
268133,Glasgow Warriors,away,18,loss,104,249,16,2,4,118,17,5,17,597,9,6,1,9,80,6,13,1,2,4,1,5,0,0,-1,34,110,10,0,2,33,6,1,-7,-125,0,4,0,-4,-58,-10,3,-3,2,3,1,5,0,-1
268123,Munster Rugby,home,20,win,140,374,17,3,7,107,12,9,31,717,9,6,4,13,75,17,9,0,0,1,0,5,0,0,2,68,113,0,1,5,27,-3,3,10,-181,3,-2,1,5,-103,0,-6,-2,0,-4,-1,1,0,-1
268123,Connacht Rugby,away,18,loss,72,261,17,2,2,80,15,6,21,898,6,8,3,8,178,17,15,2,0,5,1,4,0,1,-2,-68,-113,0,-1,-5,-27,3,-3,-10,181,-3,2,-1,-5,103,0,6,2,0,4,1,-1,0,1
268130,Ospreys,home,18,win,96,164,16,2,4,96,6,5,25,1205,9,11,4,10,72,10,11,1,1,3,0,2,0,0,8,19,-75,6,2,-2,-22,-10,-3,-3,264,6,9,3,-4,-47,-6,-3,-4,1,0,-1,-1,0,0
268130,Munster Rugby,away,10,loss,77,239,10,0,6,118,16,8,28,941,3,2,1,14,119,16,14,5,0,3,1,3,0,0,-8,-19,75,-6,-2,2,22,10,3,3,-264,-6,-9,-3,4,47,6,3,4,-1,0,1,1,0,0
268178,Emirates Lions,away,37,win,95,527,17,10,16,116,15,8,16,589,9,5,2,4,188,24,14,1,0,6,0,4,0,3,18,-63,-3,-7,4,-4,-71,-11,0,-3,-52,6,0,1,-10,111,7,4,-2,0,3,0,3,0,1
268178,DHL Stormers,home,19,loss,158,530,24,6,20,187,26,8,19,641,3,5,1,14,77,17,10,3,0,3,0,1,0,2,-18,63,3,7,-4,4,71,11,0,3,52,-6,0,-1,10,-111,-7,-4,2,0,-3,0,-3,0,-1
268171,Ospreys,home,23,win,64,214,10,3,5,73,12,10,24,910,6,5,0,12,154,16,9,3,0,1,1,1,0,1,4,-54,-178,-6,0,-1,-53,-1,3,-2,196,-1,-2,0,-2,90,6,-4,0,0,-3,0,-1,0,1
268171,Edinburgh Rugby,away,19,loss,118,392,16,3,6,126,13,7,26,714,7,7,0,14,64,10,13,3,0,4,1,2,0,0,-4,54,178,6,0,1,53,1,-3,2,-196,1,2,0,2,-90,-6,4,0,0,3,0,1,0,-1
268234,Ospreys,home,31,loss,111,324,11,4,7,141,9,12,22,657,8,7,2,7,107,19,9,1,0,2,0,2,0,0,-7,2,-46,-8,-1,-9,5,-10,3,4,-123,4,3,2,-5,-9,8,-1,-3,0,2,0,0,0,0
268234,Vodacom Bulls,away,38,win,109,370,19,5,16,136,19,9,18,780,4,4,0,12,116,11,10,4,0,0,0,2,0,0,7,-2,46,8,1,9,-5,10,-3,-4,123,-4,-3,-2,5,9,-8,1,3,0,-2,0,0,0,0
268168,Ulster Rugby,home,27,win,160,354,17,5,10,211,12,9,21,549,5,5,1,10,149,13,6,1,1,2,0,1,0,1,12,31,44,4,0,0,55,-1,3,7,189,-1,-2,1,3,-62,-4,-6,1,1,-1,0,-2,0,1
268168,Scarlets,away,15,loss,129,310,13,5,10,156,13,6,14,360,6,7,0,7,211,17,12,0,0,3,0,3,0,0,-12,-31,-44,-4,0,0,-55,1,-3,-7,-189,1,2,-1,-3,62,4,6,-1,-1,1,0,2,0,-1
268228,Zebre Parma,home,23,win,137,452,29,3,9,189,10,5,19,794,6,7,1,13,92,12,10,0,0,3,0,3,0,0,5,59,226,17,0,1,65,1,0,-6,-280,4,3,-1,0,-74,-17,-6,-3,0,-1,-1,-1,0,-2
268228,Dragons RFC,away,18,loss,78,226,12,3,8,124,9,5,25,1074,2,4,2,13,166,29,16,3,0,4,1,4,0,2,-5,-59,-226,-17,0,-1,-65,-1,0,6,280,-4,-3,1,0,74,17,6,3,0,1,1,1,0,2
268140,Benetton Rugby,away,10,loss,107,266,13,3,17,127,15,8,17,739,6,8,0,13,105,25,15,1,1,4,0,5,0,1,-14,4,-132,-11,-4,5,0,2,-2,-2,-12,1,0,-3,-1,-30,12,2,-1,0,2,-1,4,0,1
268140,Edinburgh Rugby,home,24,win,103,398,24,7,12,127,13,10,19,751,5,8,3,14,135,13,13,2,1,2,1,1,0,0,14,-4,132,11,4,-5,0,-2,2,2,12,-1,0,3,1,30,-12,-2,1,0,-2,1,-4,0,-1
268158,Edinburgh Rugby,home,28,win,104,389,18,7,8,124,5,9,29,788,3,4,0,12,167,17,11,1,1,2,1,3,0,0,17,-23,28,1,4,-2,-56,-8,3,15,247,1,-2,0,1,34,-1,-2,0,1,-2,1,1,0,-1
268158,Glasgow Warriors,away,11,loss,127,361,17,3,10,180,13,6,14,541,2,6,0,11,133,18,13,1,0,4,0,2,0,1,-17,23,-28,-1,-4,2,56,8,-3,-15,-247,-1,2,0,-1,-34,1,2,0,-1,2,-1,-1,0,1
268101,Vodacom Bulls,away,7,loss,142,408,19,6,15,151,18,5,27,921,3,6,2,12,170,27,11,1,0,2,0,2,0,0,-27,-10,-164,-8,-2,-2,-26,4,-3,-4,-49,-4,-1,0,-2,5,8,2,-1,-1,0,-2,2,0,0
268101,Connacht Rugby,home,34,win,152,572,27,8,17,177,14,8,31,970,7,7,2,14,165,19,9,2,1,2,2,0,0,0,27,10,164,8,2,2,26,-4,3,4,49,4,1,0,2,-5,-8,-2,1,1,0,2,-2,0,0
268210,Ospreys,away,13,loss,76,265,8,7,13,132,15,7,21,814,11,6,1,10,85,28,10,1,1,2,1,0,0,0,-16,-21,-228,-20,-3,-11,18,-2,-2,2,-119,2,0,-1,2,1,20,-2,0,1,-2,0,-2,0,-2
268210,DHL Stormers,home,29,win,97,493,28,10,24,114,17,9,19,933,9,6,2,8,84,8,12,1,0,4,1,2,0,2,16,21,228,20,3,11,-18,2,2,-2,119,-2,0,1,-2,-1,-20,2,0,-1,2,0,2,0,2
268230,Leinster Rugby,home,26,win,123,347,18,3,5,152,13,4,17,626,7,5,3,12,152,22,9,2,0,2,1,4,0,0,19,0,71,-4,0,-4,12,1,-1,-6,135,-2,3,2,3,20,4,-2,1,0,-1,1,-2,0,-1
268230,Edinburgh Rugby,away,7,loss,123,276,22,3,9,140,12,5,23,491,9,2,1,9,132,18,11,1,0,3,0,6,0,1,-19,0,-71,4,0,4,-12,-1,1,6,-135,2,-3,-2,-3,-20,-4,2,-1,0,1,-1,2,0,1
268151,Leinster Rugby,away,34,win,134,328,7,3,6,198,6,6,29,1253,5,2,1,12,154,8,11,0,0,6,0,4,0,0,15,22,67,-1,2,0,61,-6,3,3,279,0,-2,0,8,-37,1,3,0,0,2,0,-1,0,0
268151,Munster Rugby,home,19,loss,112,261,8,1,6,137,12,3,26,974,5,4,1,4,191,7,8,0,0,4,0,5,0,0,-15,-22,-67,1,-2,0,-61,6,-3,-3,-279,0,2,0,-8,37,-1,-3,0,0,-2,0,1,0,0
268099,Munster Rugby,home,42,win,133,400,10,6,17,156,12,4,20,808,4,6,1,17,104,17,8,0,1,0,1,3,0,0,25,53,89,-7,2,13,53,2,0,3,248,-1,2,-1,8,-44,7,-9,-2,1,-2,1,1,0,-1
268099,Hollywoodbets Sharks,away,17,loss,80,311,17,4,4,103,10,4,17,560,5,4,2,9,148,10,17,2,0,2,0,2,0,1,-25,-53,-89,7,-2,-13,-53,-2,0,-3,-248,1,-2,1,-8,44,-7,9,2,-1,2,-1,-1,0,1
268155,Ospreys,away,19,loss,90,247,14,4,12,116,13,8,23,898,5,10,1,12,138,15,10,0,0,4,0,1,0,0,-3,-52,-81,-1,-3,-7,-64,-4,1,-3,-14,1,2,-3,-1,33,1,-3,-3,-2,1,-2,1,0,0
268155,Scarlets,home,22,win,142,328,15,7,19,180,17,7,26,912,4,8,4,13,105,14,13,3,2,3,2,0,0,0,3,52,81,1,3,7,64,4,-1,3,14,-1,-2,3,1,-33,-1,3,3,2,-1,2,-1,0,0
268196,DHL Stormers,away,22,draw,67,176,16,3,9,91,12,5,17,553,4,5,2,11,57,12,18,5,2,6,1,3,0,1,0,4,-75,4,-1,3,29,0,3,-5,-5,-3,1,1,1,-17,-5,3,4,2,1,1,0,0,-3
268196,Hollywoodbets Sharks,home,22,draw,63,251,12,4,6,62,12,2,22,558,7,4,1,10,74,17,15,1,0,5,0,3,0,4,0,-4,75,-4,1,-3,-29,0,-3,5,5,3,-1,-1,-1,17,5,-3,-4,-2,-1,-1,0,0,3
268166,Scarlets,home,27,loss,123,363,5,7,7,136,18,8,24,1171,3,6,4,15,149,25,8,0,1,2,1,3,0,3,-11,-6,-41,-20,-2,1,-23,11,3,-6,26,-7,-1,4,7,-1,20,-8,-1,-1,-1,1,1,0,2
268166,Dragons RFC,away,38,win,129,404,25,9,6,159,7,5,30,1145,10,7,0,8,150,5,16,1,2,3,0,2,0,1,11,6,41,20,2,-1,23,-11,-3,6,-26,7,1,-4,-7,1,-20,8,1,1,1,-1,-1,0,-2
268185,Vodacom Bulls,away,16,loss,67,245,6,5,6,109,20,7,20,678,4,6,2,13,69,9,15,6,0,3,0,3,0,1,-14,-2,-105,-3,-1,3,30,4,1,-4,-259,-4,-3,0,3,6,3,4,6,-2,3,-1,0,0,1
268185,Hollywoodbets Sharks,home,30,win,69,350,9,6,3,79,16,6,24,937,8,9,2,10,63,6,11,0,2,0,1,3,0,0,14,2,105,3,1,-3,-30,-4,-1,4,259,4,3,0,-3,-6,-3,-4,-6,2,-3,1,0,0,-1
268114,Edinburgh Rugby,home,20,draw,141,459,30,4,6,185,12,6,28,711,7,4,2,14,69,18,11,2,0,0,1,2,0,0,0,70,192,12,0,-2,96,-2,0,7,-15,0,1,1,3,-114,-11,-2,0,0,-6,-1,-2,0,0
268114,DHL Stormers,away,20,draw,71,267,18,4,8,89,14,6,21,726,7,3,1,11,183,29,13,2,0,6,2,4,0,0,0,-70,-192,-12,0,2,-96,2,0,-7,15,0,-1,-1,-3,114,11,2,0,0,6,1,2,0,0
268109,Benetton Rugby,away,8,loss,116,202,9,1,8,110,16,6,18,670,11,5,1,12,150,13,14,3,2,1,1,3,0,1,-20,-6,-96,-4,-2,1,-32,5,2,-5,47,3,2,0,-2,8,4,1,-2,2,-2,0,-4,0,0
268109,Ulster Rugby,home,28,win,122,298,13,3,7,142,11,4,23,623,8,3,1,14,142,9,13,5,0,3,1,7,0,1,20,6,96,4,2,-1,32,-5,-2,5,-47,-3,-2,0,2,-8,-4,-1,2,-2,2,0,4,0,0
268198,Benetton Rugby,away,22,loss,96,270,9,1,6,143,12,7,18,700,6,13,2,10,113,14,11,2,0,2,1,2,0,1,-29,8,-35,-5,-3,-2,44,-2,-1,-14,-397,3,9,-1,3,-2,5,0,-1,0,0,1,-2,0,1
268198,Munster Rugby,home,51,win,88,305,14,4,8,99,14,8,32,1097,3,4,3,7,115,9,11,3,0,2,0,4,0,0,29,-8,35,5,3,2,-44,2,1,14,397,-3,-9,1,-3,2,-5,0,1,0,0,-1,2,0,-1
268141,Leinster Rugby,home,47,win,103,480,20,7,7,129,17,6,23,930,4,3,0,13,193,23,14,4,0,5,2,3,0,0,28,-54,74,-3,2,-9,-61,5,0,3,44,-2,-4,0,-1,71,2,2,2,-1,3,1,1,0,0
268141,Connacht Rugby,away,19,loss,157,406,23,5,16,190,12,6,20,886,6,7,0,14,122,21,12,2,1,2,1,2,0,0,-28,54,-74,3,-2,9,61,-5,0,-3,-44,2,4,0,1,-71,-2,-2,-2,1,-3,-1,-1,0,0
268216,Vodacom Bulls,home,46,win,145,393,9,4,15,156,12,5,15,674,4,10,1,14,45,12,13,2,2,4,0,1,0,0,17,90,177,-3,1,9,79,0,-3,-4,-26,4,5,0,3,-99,3,-1,-1,1,-1,-1,0,-1,0
268216,Benetton Rugby,away,29,loss,55,216,12,3,6,77,12,8,19,700,0,5,1,11,144,9,14,3,1,5,1,1,1,0,-17,-90,-177,3,-1,-9,-79,0,3,4,26,-4,-5,0,-3,99,-3,1,1,-1,1,1,0,1,0
268125,Benetton Rugby,away,28,loss,148,458,14,6,10,185,16,4,34,1266,5,5,2,18,83,14,9,2,0,2,1,0,0,0,-6,52,128,0,0,5,72,4,-5,-12,-407,-2,1,0,8,-74,0,1,2,0,-4,1,-3,0,0
268125,Scarlets,home,34,win,96,330,14,6,5,113,12,9,46,1673,7,4,2,10,157,14,8,0,0,6,0,3,0,0,6,-52,-128,0,0,-5,-72,-4,5,12,407,2,-1,0,-8,74,0,-1,-2,0,4,-1,3,0,0
268150,Ospreys,home,50,win,113,407,19,4,12,167,15,7,32,976,3,4,0,10,118,15,9,1,0,2,0,2,0,0,19,6,57,4,0,4,18,0,3,7,-31,-2,-4,-5,-2,-16,-4,-2,-2,0,0,0,0,0,-1
268150,Dragons RFC,away,31,loss,107,350,15,4,8,149,15,4,25,1007,5,8,5,12,134,19,11,3,0,2,0,2,0,1,-19,-6,-57,-4,0,-4,-18,0,-3,-7,31,2,4,5,2,16,4,2,2,0,0,0,0,0,1
268122,Edinburgh Rugby,home,17,win,113,362,26,5,9,116,10,14,29,803,7,8,4,13,130,18,14,1,2,4,0,2,0,0,7,17,102,8,2,2,27,-6,8,10,90,4,0,2,0,9,-8,-3,-4,1,3,0,-1,0,0
268122,Vodacom Bulls,away,10,loss,96,260,18,3,7,89,16,6,19,713,3,8,2,13,121,26,17,5,1,1,0,3,0,0,-7,-17,-102,-8,-2,-2,-27,6,-8,-10,-90,-4,0,-2,0,-9,8,3,4,-1,-3,0,1,0,0
268167,Glasgow Warriors,away,42,win,127,409,15,6,9,172,6,9,29,1349,5,2,2,10,173,7,10,0,0,2,0,4,0,1,22,2,97,7,3,3,37,-3,5,7,486,1,-3,-3,5,32,-8,-2,-1,0,-2,-1,1,0,0
268167,Connacht Rugby,home,20,loss,125,312,8,3,6,135,9,4,22,863,4,5,5,5,141,15,12,1,0,4,1,3,0,1,-22,-2,-97,-7,-3,-3,-37,3,-5,-7,-486,-1,3,3,-5,-32,8,2,1,0,2,1,-1,0,0
268190,Ospreys,home,27,win,128,258,27,1,3,171,8,4,23,1149,5,6,3,19,102,18,13,1,0,4,0,4,0,0,5,43,-149,9,-6,-8,78,-1,1,0,135,2,5,1,9,-63,-9,-3,-1,0,3,-1,0,0,-1
268190,Zebre Parma,away,22,loss,85,407,18,7,11,93,9,3,23,1014,3,1,2,10,165,27,16,2,0,1,1,4,0,1,-5,-43,149,-9,6,8,-78,1,-1,0,-135,-2,-5,-1,-9,63,9,3,1,0,-3,1,0,0,1
268192,Emirates Lions,away,10,loss,76,125,3,1,2,78,16,5,36,1286,2,4,4,11,69,6,10,4,0,1,1,1,0,1,-27,5,-184,-3,-2,-4,-21,7,-2,-5,-116,-6,-1,2,-2,-20,3,2,2,0,0,1,0,0,1
268192,Hollywoodbets Sharks,home,37,win,71,309,6,3,6,99,9,7,41,1402,8,5,2,13,89,3,8,2,0,1,0,1,0,0,27,-5,184,3,2,4,21,-7,2,5,116,6,1,-2,2,20,-3,-2,-2,0,0,-1,0,0,-1
268218,Hollywoodbets Sharks,home,28,win,71,457,16,6,8,70,13,1,23,922,5,3,2,12,111,10,16,4,0,5,1,2,0,1,5,-12,289,6,4,4,-13,1,-3,-8,-457,-2,3,-1,3,49,-6,3,2,-2,1,1,0,0,-1
268218,Leinster Rugby,away,23,loss,83,168,10,2,4,83,12,4,31,1379,7,0,3,9,62,16,13,2,2,4,0,2,0,2,-5,12,-289,-6,-4,-4,13,-1,3,8,457,2,-3,1,-3,-49,6,-3,-2,2,-1,-1,0,0,1
268221,Cardiff Rugby,away,21,loss,130,377,25,9,6,186,12,4,16,579,3,4,1,14,182,31,6,0,0,1,0,1,0,0,-21,-27,-110,-6,0,-17,-24,4,-5,-10,-66,1,1,1,7,35,6,-1,-1,0,1,-1,1,0,0
268221,Munster Rugby,home,42,win,157,487,31,9,23,210,8,9,26,645,2,3,0,7,147,25,7,1,0,0,1,0,0,0,21,27,110,6,0,17,24,-4,5,10,66,-1,-1,-1,-7,-35,-6,1,1,0,-1,1,-1,0,0
268139,Vodacom Bulls,home,57,win,126,675,30,12,21,123,14,5,19,832,5,4,2,10,97,12,8,2,0,0,1,3,0,0,45,34,406,18,11,12,-12,2,-3,4,116,-4,1,-2,-1,-21,-18,-4,-1,0,-3,1,0,0,-1
268139,Scarlets,away,12,loss,92,269,12,1,9,135,12,8,15,716,9,3,4,11,118,30,12,3,0,3,0,3,0,1,-45,-34,-406,-18,-11,-12,12,-2,3,-4,-116,4,-1,2,1,21,18,4,1,0,3,-1,0,0,1
268135,Dragons RFC,home,14,loss,100,290,17,4,3,154,16,4,19,559,5,11,0,7,197,25,17,3,3,0,1,2,0,0,-16,-54,-130,-8,-3,-8,-55,3,-7,-9,-235,1,7,-2,-12,70,8,10,2,2,-3,-1,1,0,0
268135,Edinburgh Rugby,away,30,win,154,420,25,7,11,209,13,11,28,794,4,4,2,19,127,17,7,1,1,3,2,1,0,0,16,54,130,8,3,8,55,-3,7,9,235,-1,-7,2,12,-70,-8,-10,-2,-2,3,1,-1,0,0
268226,DHL Stormers,home,20,win,80,272,25,4,8,118,11,4,22,869,6,1,3,13,86,11,12,1,2,4,0,3,0,0,7,2,85,14,3,-3,28,-1,-2,-5,34,1,-4,1,-4,-1,-14,-6,-4,-1,3,-1,2,0,-2
268226,Leinster Rugby,away,13,loss,78,187,11,1,11,90,12,6,27,835,5,5,2,17,87,25,18,5,3,1,1,1,0,2,-7,-2,-85,-14,-3,3,-28,1,2,5,-34,-1,4,-1,4,1,14,6,4,1,-3,1,-2,0,2
268106,Dragons RFC,home,6,loss,102,265,14,2,4,131,15,6,37,988,9,6,4,10,169,18,12,3,1,2,0,1,0,2,-1,-43,-211,-4,-3,-8,-43,-7,1,0,93,5,1,-1,-9,43,4,0,1,1,-2,-1,-1,0,2
268106,Leinster Rugby,away,7,win,145,476,18,5,12,174,22,5,37,895,4,5,5,19,126,14,12,2,0,4,1,2,0,0,1,43,211,4,3,8,43,7,-1,0,-93,-5,-1,1,9,-43,-4,0,-1,-1,2,1,1,0,-2
268147,Benetton Rugby,away,39,win,93,434,25,7,13,109,15,12,28,1000,3,4,5,11,119,9,14,5,1,1,3,1,0,0,25,-5,10,16,5,6,-15,1,5,10,190,-2,-3,-1,1,35,-16,-2,4,0,-1,2,-2,0,-1
268147,Zebre Parma,home,14,loss,98,424,9,2,7,124,14,7,18,810,5,7,6,10,84,25,16,1,1,2,1,3,0,1,-25,5,-10,-16,-5,-6,15,-1,-5,-10,-190,2,3,1,-1,-35,16,2,-4,0,1,-2,2,0,1
268103,Benetton Rugby,home,28,win,117,357,18,3,4,127,16,3,24,769,5,5,2,14,86,15,13,4,0,4,0,2,0,1,1,24,-52,3,-2,-5,16,0,-7,-1,99,-3,0,1,2,-56,-3,0,1,0,1,0,-1,0,1
268103,Edinburgh Rugby,away,27,loss,93,409,15,5,9,111,16,10,25,670,8,5,1,12,142,18,13,3,0,3,0,3,0,0,-1,-24,52,-3,2,5,-16,0,7,1,-99,3,0,-1,-2,56,3,0,-1,0,-1,0,1,0,-1
268102,Emirates Lions,away,13,loss,117,350,23,2,5,105,19,4,18,894,2,6,3,15,97,12,12,2,0,3,2,2,0,1,-23,14,-221,11,-5,-2,-41,9,-4,-9,-8,-6,-2,2,8,-58,-11,-5,0,-1,1,1,-3,0,1
268102,Scarlets,home,36,win,103,571,12,7,7,146,10,8,27,902,8,8,1,7,155,23,17,2,1,2,1,5,0,0,23,-14,221,-11,5,2,41,-9,4,9,8,6,2,-2,-8,58,11,5,0,1,-1,-1,3,0,-1
268173,DHL Stormers,home,20,win,101,318,19,8,9,127,18,7,26,895,3,4,2,14,79,11,9,4,0,1,1,1,0,0,10,27,43,8,5,2,24,7,5,1,79,-5,-3,0,5,-13,-8,-2,3,0,-4,1,-1,0,0
268173,Hollywoodbets Sharks,away,10,loss,74,275,11,3,7,103,11,2,25,816,8,7,2,9,92,19,11,1,0,5,0,2,0,0,-10,-27,-43,-8,-5,-2,-24,-7,-5,-1,-79,5,3,0,-5,13,8,2,-3,0,4,-1,1,0,0
268134,Hollywoodbets Sharks,home,37,win,136,418,27,5,7,133,16,9,28,1013,8,6,1,11,117,18,7,0,0,2,0,2,0,0,17,26,111,9,0,2,1,4,2,2,172,3,-5,1,2,-55,-9,-11,-3,0,-5,0,1,0,-2
268134,Scarlets,away,20,loss,110,307,18,5,5,132,12,7,26,841,5,11,0,9,172,27,18,3,0,7,0,1,0,2,-17,-26,-111,-9,0,-2,-1,-4,-2,-2,-172,-3,5,-1,-2,55,9,11,3,0,5,0,-1,0,2
268127,Glasgow Warriors,home,15,loss,151,295,19,3,13,176,16,4,21,795,4,7,1,13,139,17,9,2,0,1,0,1,0,0,-16,30,-86,2,-3,8,31,7,-6,-1,22,-2,5,-2,4,-38,-2,-5,-1,0,-4,-1,-5,0,-2
268127,Leinster Rugby,away,31,win,121,381,17,6,5,145,9,10,22,773,6,2,3,9,177,19,14,3,0,5,1,6,0,2,16,-30,86,-2,3,-8,-31,-7,6,1,-22,2,-5,2,-4,38,2,5,1,0,4,1,5,0,2
268197,Leinster Rugby,away,45,win,121,532,35,10,11,127,13,6,22,1179,10,4,5,12,106,7,8,2,0,2,1,1,0,1,37,31,291,28,8,4,-8,-5,1,1,335,2,1,3,3,-32,-28,-4,-5,0,-1,-1,0,-1,1
268197,Connacht Rugby,home,8,loss,90,241,7,2,7,135,18,5,21,844,8,3,2,9,138,35,12,7,0,3,2,1,1,0,-37,-31,-291,-28,-8,-4,8,5,-1,-1,-335,-2,-1,-3,-3,32,28,4,5,0,1,1,0,1,-1
268112,Glasgow Warriors,home,13,win,95,386,20,6,11,125,12,5,24,673,10,5,0,9,73,4,15,8,0,2,2,3,0,0,4,31,181,16,6,5,50,-1,0,7,-148,-1,0,-2,-2,-12,-16,8,6,0,-1,1,1,0,0
268112,Emirates Lions,away,9,loss,64,205,4,0,6,75,13,5,17,821,11,5,2,11,85,20,7,2,0,3,1,2,0,0,-4,-31,-181,-16,-6,-5,-50,1,0,-7,148,1,0,2,2,12,16,-8,-6,0,1,-1,-1,0,0
268207,Ulster Rugby,away,16,loss,119,294,26,1,4,175,14,7,22,974,5,6,3,17,95,11,7,1,1,2,0,2,0,1,-18,37,-119,15,-3,-6,90,5,0,-8,-77,-1,2,1,8,-71,-15,-8,1,1,-5,0,-2,0,0
268207,Vodacom Bulls,home,34,win,82,413,11,4,10,85,9,7,30,1051,6,4,2,9,166,26,15,0,0,7,0,4,0,1,18,-37,119,-15,3,6,-90,-5,0,8,77,1,-2,-1,-8,71,15,8,-1,-1,5,0,2,0,0
268100,Dragons RFC,home,23,loss,117,309,9,2,4,146,11,6,40,1190,4,6,5,14,120,11,12,3,0,2,1,4,0,1,-4,15,-84,-2,-3,-2,6,-3,0,1,125,1,2,4,2,-29,2,0,0,0,-1,0,0,0,0
268100,Ospreys,away,27,win,102,393,11,5,6,140,14,6,39,1065,3,4,1,12,149,9,12,3,0,3,1,4,0,1,4,-15,84,2,3,2,-6,3,0,-1,-125,-1,-2,-4,-2,29,-2,0,0,0,1,0,0,0,0
268164,Ospreys,away,19,loss,74,261,11,3,7,106,12,8,20,631,3,6,0,6,163,23,13,4,0,1,2,2,0,0,-19,-66,-277,-12,-4,-2,-67,1,0,-1,69,-4,0,0,-10,82,12,4,2,0,0,1,0,0,0
268164,Glasgow Warriors,home,38,win,140,538,23,7,9,173,11,8,21,562,7,6,0,16,81,11,9,2,0,1,1,2,0,0,19,66,277,12,4,2,67,-1,0,1,-69,4,0,0,10,-82,-12,-4,-2,0,0,-1,0,0,0
268138,Cardiff Rugby,away,20,loss,98,248,8,1,9,134,11,4,16,643,6,6,1,16,111,10,12,1,1,5,0,2,0,1,-17,-4,-59,-2,-1,0,-16,2,-2,-5,-305,4,3,-1,3,0,2,-1,-2,0,4,-3,1,0,1
